"","SubjectID","OC.LM1","OC.RLM1","PPVT.LM2","PPVT.RLM2","age","gender","sspan.raw","ppvt.raw","wasi.vocab.raw","wasi.matr.raw","wasi.iq","wj3.watt.raw","wj3.wid.raw","wj3.rcomp.raw","wj3.oralcomp.raw","celf.rs.raw","celf.fs.raw","towre.w.ipm","towre.nw.ipm","wj3.rf.ipm","decoding.comp","handedness","vocab.comp","sspan.tf","wasi.matr.tf","wasi.iq.tf","wj3.watt.tf","wj3.wid.tf","wj3.rcomp.tf","wj3.oralcomp.tf","celf.rs.tf","celf.fs.tf","towre.w.tf","towre.nw.tf","wj3.rf.tf","age.c","sspan.cs","wasi.matr.cs","wasi.iq.cs","wj3.watt.cs","wj3.wid.cs","wj3.rcomp.cs","wj3.oralcomp.cs","celf.rs.cs","celf.fs.cs","towre.w.cs","towre.nw.cs","wj3.rf.cs"
"228",1024,"UGC","UGC","UGC","UGC",24.25,"Male",30,201,43,21,102,29,73,44,30,88,53,124,72,NA,0.269923527840105,"right",0.29470964731473,-0.9706377492355,-0.257555094141849,-0.139908905473481,-0.0546451861840314,0.6999360661747,1.41979784066822,0.797492858018725,0.36117784864502,-0.399230700666065,0.129884124090036,0.0502227679193768,NA,4.49121718377088,-0.927979989911173,-0.119343902011703,-0.185113084817246,0.173289677396441,0.705769248664076,1.33452174027431,0.800528970132307,0.453504781366133,-0.0598149396670472,0.171396506981482,0.114029855705494,NA
"229",1027,"NSC","UGC","NSC","NSC",22.17,"Female",NA,200,43,24,119,31,71,41,25,87,50,138.6666667,80,NA,0.841674938458815,"right",0.260570157829202,NA,0.669363476148038,0.869091469151907,0.951822372174088,0.233701526615042,0.592740323391485,-0.795074325874776,0.229597766107407,-1.32413455511096,0.944847854977852,0.594124078187342,NA,2.41121718377088,NA,0.684791480527042,0.855601423525383,0.762614896072597,0.353513652182897,0.623306159184644,-0.711167596722189,0.35600621513151,-1.04426915502053,0.920855352328743,0.608294750464675,NA
"230",1028,"UGC","UGC","NSC","NSC",22.33,"Male",46,219,41,23,119,31,75,43,28,91,53,138.6666667,82.66666667,NA,1.19958256647798,"right",0.890930300986058,0.682597696519674,0.340499645878137,0.869091469151907,0.951822372174088,1.22470370101385,1.13578914998184,0.0983610789803018,0.786592216628896,-0.399230700666065,0.944847854977852,0.78245777687442,NA,2.57121718377088,0.696310371111469,0.416746353014127,0.855601423525383,0.762614896072597,1.05802484514526,1.09744987991109,0.195850343390509,0.74600048007,-0.0598149396670472,0.920855352328743,0.773049715590345,NA
"231",1029,"NSC","NSC","NSC","NSC",21.92,"Female",45,212,43,26,123,30,70,42,32,94,54,125.3333333,78.66666667,NA,0.360396378940561,"right",0.726878878052746,0.568557295187025,1.38886536093685,1.09372630487803,0.408983417827933,0.0209052893051829,0.86012317590078,1.58510943170428,1.26086842955686,0.0669387761394801,0.201823095643722,0.501259964177463,NA,2.16121718377088,0.594792223547554,1.22088173555287,1.10047542548835,0.467952286734519,0.177385853942307,0.860378019547866,1.40520759687411,1.03849617877387,0.268336465450779,0.239529127427616,0.525917268210755,NA
"232",1031,"UGC","UGC","NSC","UGC",19.58,"Female",42,223,50,25,122,29,76,45,29,93,56,134.6666667,81.33333333,NA,0.886589054639421,"right",1.87855369555424,0.234637283922601,1.01868139115073,1.03798333319969,-0.0546451861840314,1.51074668234039,1.71220791790996,0.437168998918181,1.09711603347462,1.34508990488873,0.717480271098225,0.687858727367189,NA,-0.17878281622912,0.290237780855809,0.952836608039957,1.03925692499761,0.173289677396441,1.23415264338584,1.57159360063753,0.498189656761408,0.940997612539245,0.924639275686433,0.716457485880394,0.690672232718594,NA
"233",1034,"EPC","EPC","NSC","NSC",18.25,"Male",34,198,37,20,95,28,65,39,22,84,50,133.3333333,68,27.67,-0.247746348512001,"right",-0.319935695848804,-0.593068198170423,-0.527612998317522,-0.584665350746804,-0.448546366580239,-0.863871399597716,0.0825807554130022,-1.51699482892275,-0.136299434816816,-1.32413455511096,0.642533386498272,-0.209526108598677,0.0138873521030133,-1.50878281622912,-0.521907399655513,-0.387389029524618,-0.613642588252446,-0.121372931941637,-0.703253137260641,0.149162438458199,-1.61818553683489,0.0635105164276427,-1.04426915502053,0.648324860324313,-0.133102591674096,-0.0771735247570792
"234",1035,"UGC","UGC","UGC","UGC",17.42,"Female",31,183,38,24,93,28,64,39,25,83,46,116,62.66666667,NA,-0.674191892874005,"left",-0.638736270318918,-0.878620929163059,0.669363476148038,-0.715321358423915,-0.448546366580239,-1.00887657777192,0.0825807554130022,-0.795074325874776,-0.249073685432781,-1.89335990205065,-0.292492669506716,-0.542754231775103,NA,-2.33878281622912,-0.826461842347258,0.684791480527042,-0.736079589233932,-0.121372931941637,-0.87938093550123,0.149162438458199,-0.711167596722189,-0.0339880498069798,-2.35687477549183,-0.237399225915215,-0.462612521307606,NA
"235",1036,"UGC","UGC","UGC","UGC",21.75,"Male",NA,221,39,27,120,30,76,47,31,93,53,138.6666667,81.33333333,NA,1.09505219100882,"right",0.82497926652042,NA,1.78031963366276,0.925669577100933,0.408983417827933,1.51074668234039,2.32246249116652,1.17993866161485,1.09711603347462,-0.399230700666065,0.944847854977852,0.687858727367189,NA,1.99121718377088,NA,1.48892686306579,0.916819924016126,0.467952286734519,1.23415264338584,2.04573732136398,1.10286828350321,0.940997612539245,-0.0598149396670472,0.920855352328743,0.690672232718594,NA
"236",1038,"UGC","UGC","UGC","UGC",20.58,"Female",50,197,37,23,98,28,73,42,25,90,53,129.3333333,72,NA,0.239447220491391,"right",-0.351742657033986,1.15208223105932,0.340499645878137,-0.3917318029077,-0.448546366580239,0.6999360661747,0.86012317590078,-0.795074325874776,0.639541318812575,-0.399230700666065,0.420244751388851,0.0502227679193768,NA,0.82121718377088,1.10238296136713,0.416746353014127,-0.429987086780217,-0.121372931941637,0.705769248664076,0.860378019547866,-0.711167596722189,0.648501913835378,-0.0598149396670472,0.443926993875964,0.114029855705494,NA
"237",1040,"EPC","EPC","EPC","EPC",23.08,"Female",23,174,29,16,76,22,64,31,18,66,42,136,64,NA,-0.720825074104981,"left",-1.58902061283849,-1.56792725620534,-1.42530047493406,-1.90083729744127,-1.77567614423077,-1.00887657777192,-1.63937010679095,-2.24205560817585,-1.58760319340777,-2.10940384078274,0.792849479679329,-0.460875292149494,NA,3.32121718377088,-1.63860702285858,-1.45956953957628,-1.77679409757656,-1.88934858797011,-0.87938093550123,-1.74741244444758,-2.82754279031848,-1.69146367579556,-3.66948039596314,0.784590106326528,-0.380235039053686,NA
"238",1043,"UPC","UPC","UPC","UPC",24.5,"Male",38,220,43,24,111,32,75,39,31,86,56,112,81.33333333,NA,0.925559872168499,"right",1.11468548828889,-0.190920173694672,0.669363476148038,0.405840822586838,1.58428105882695,1.22470370101385,0.0825807554130022,1.17993866161485,0.102910410238195,1.34508990488873,-0.497635104660698,0.687858727367189,NA,4.74121718377088,-0.115834809399852,0.684791480527042,0.36585341959944,1.05727750541068,1.05802484514526,0.149162438458199,1.10286828350321,0.258507648896888,0.924639275686433,-0.441797092363564,0.690672232718594,NA
"239",1046,"UGC","UGC","UGC","UGC",24.58,"Female",NA,214,44,23,114,31,71,44,30,81,55,118.6666667,74.66666667,NA,0.398557715620047,"right",0.903347786505841,NA,0.340499645878137,0.581834819032337,0.951822372174088,0.233701526615042,1.41979784066822,0.797492858018725,-0.461575640655752,0.640938222376512,-0.153477445431976,0.227954422074449,NA,4.82121718377088,NA,0.416746353014127,0.549508921071668,0.762614896072597,0.353513652182897,1.33452174027431,0.800528970132307,-0.228985182276225,0.596487870568606,-0.101133979913001,0.278784820831165,NA
"240",1048,"UPC","UPC","UPC","UPC",21.58,"Female",46,217,40,23,107,30,75,39,31,94,56,112,77.33333333,NA,0.489316930905077,"right",0.704019642220141,0.682597696519674,0.340499645878137,0.166689099128996,0.408983417827933,1.22470370101385,0.0825807554130022,1.17993866161485,1.26086842955686,1.34508990488873,-0.497635104660698,0.409272666701817,NA,1.82121718377088,0.696310371111469,0.416746353014127,0.120979417636468,0.467952286734519,1.05802484514526,0.149162438458199,1.10286828350321,1.03849617877387,0.924639275686433,-0.441797092363564,0.443539785339004,NA
"241",1050,"NSC","NSC","NSC","NSC",19.67,"Female",59,216,44,27,133,31,75,43,33,94,56,138.6666667,80,NA,1.14262869071285,"right",0.998121333834133,2.28323296584424,1.78031963366276,1.63679126014217,0.951822372174088,1.22470370101385,1.13578914998184,2.0136053142534,1.26086842955686,1.34508990488873,0.944847854977852,0.594124078187342,NA,-0.0887828162291164,2.01604628944237,1.48892686306579,1.71266043039578,0.762614896072597,1.05802484514526,1.09744987991109,1.70754691024501,1.03849617877387,0.924639275686433,0.920855352328743,0.608294750464675,NA
"242",1054,"EPC","EPC","UPC","UPC",18.42,"Male",23,203,34,20,91,25,64,34,25,73,50,78.66666667,40,NA,-1.80596635724076,"right",-0.406458656812706,-1.56792725620534,-0.527612998317522,-0.847669435583581,-1.29397563816855,-1.00887657777192,-1.05223057979554,-0.795074325874776,-1.15474567049678,-1.32413455511096,-2.04063623540125,-1.77859438016657,NA,-1.33878281622912,-1.63860702285858,-0.387389029524618,-0.858516590215417,-1.00536075995587,-0.87938093550123,-1.03619686335791,-0.711167596722189,-1.0089737121532,-1.04426915502053,-2.14511264592947,-1.86302972333123,NA
"243",1057,"EPC","EPC","EPC","EPC",19.75,"Male",27,164,33,10,77,27,62,33,20,NA,NA,81.33333333,56,NA,-1.44796472680791,"right",-1.39943775540905,-1.23686401006605,-2.2785950169162,-1.82695096627635,-0.78133227313127,-1.2710440630342,-1.25561817852385,-1.91133348710321,NA,NA,-1.92870867577974,-0.937472929994822,NA,-0.00878281622911814,-1.23253443260292,-3.06784030465377,-1.71557559708582,-0.416035541279715,-1.23163653198241,-1.27326872372114,-2.22286416357669,NA,NA,-2.00884740197123,-0.874499933812866,NA
"244",1058,"UGC","UGC","UGC","NSC",17.58,"Male",NA,198,28,20,92,29,61,39,26,69,45,110.6666667,69.33333333,NA,-0.626977320929764,"right",-1.09181815784018,NA,-0.527612998317522,-0.781280252166592,-0.0546451861840314,-1.38915182077876,0.0825807554130022,-0.51714658018286,-1.41950110377215,-1.96914714689734,-0.565105506972739,-0.123866099927768,NA,-2.17878281622912,NA,-0.387389029524618,-0.797298089724675,0.173289677396441,-1.407764330223,0.149162438458199,-0.40882828335129,-1.39896797709169,-2.68502618060966,-0.509929712809698,-0.0507251094201759,NA
"245",1059,"EPC","EPC","EPC","EPC",15,"Male",14,167,23,15,74,25,60,30,18,40,37,97.33333333,38.66666667,NA,-1.73966147317406,"right",-2.2154418657832,-2.20238192941553,-1.60646958787146,-2.05036999815661,-1.29397563816855,-1.49921034787061,-1.81987861048439,-2.24205560817585,-2.29591412851121,-2.19315865584776,-1.21415689154961,-1.84143416111308,NA,-4.75878281622912,-2.55227035093382,-1.72761466708919,-1.89923109855805,-1.00536075995587,-1.58389212846359,-1.9844843048108,-2.82754279031848,-4.22642639789575,-5.31023742155227,-1.19125593617784,-1.94540720558515,NA
"246",1061,"NSC","NSC","NSC","NSC",22.92,"Male",40,215,42,26,119,29,75,44,30,94,55,138.6666667,72,NA,0.676661971984927,"right",0.778687630935606,0.0189986240229878,1.38886536093685,0.869091469151907,-0.0546451861840314,1.22470370101385,1.41979784066822,0.797492858018725,1.26086842955686,0.640938222376512,0.944847854977852,0.0502227679193768,NA,3.16121718377088,0.0872014857279783,1.22088173555287,0.855601423525383,0.173289677396441,1.05802484514526,1.33452174027431,0.800528970132307,1.03849617877387,0.596487870568606,0.920855352328743,0.114029855705494,NA
"247",1073,"NSC","NSC","NSC","NSC",23.17,"Male",49,216,50,26,126,32,76,44,31,95,55,133.3333333,80,NA,1.32640734752748,"right",1.51270964182838,1.03273722599909,1.38886536093685,1.25934194082988,1.58428105882695,1.51074668234039,1.41979784066822,1.17993866161485,1.43047081828096,0.640938222376512,0.642533386498272,0.594124078187342,NA,3.41121718377088,1.00086481380321,1.22088173555287,1.28413092696058,1.05727750541068,1.23415264338584,1.33452174027431,1.10286828350321,1.13599474500849,0.596487870568606,0.648324860324313,0.608294750464675,NA
"248",1083,NA,NA,"EAC","EAC",17.25,"Male",NA,212,42,24,114,26,73,40,NA,86,56,122.6666667,69.33333333,NA,-0.106054656532572,"right",0.641114160053705,NA,0.669363476148038,0.581834819032337,-1.06079832772832,0.6999360661747,0.333580035710489,NA,0.102910410238195,1.34508990488873,0.0583825555611816,-0.123866099927768,NA,-2.50878281622912,NA,0.684791480527042,0.549508921071668,-0.710698150617793,0.705769248664076,0.386234298821421,NA,0.258507648896888,0.924639275686433,0.103263886535348,-0.0507251094201759,NA
"249",1085,"EAC","EAC","UGC","UGC",18.75,"Male",37,199,44,22,105,28,66,40,31,85,54,110.6666667,57.33333333,NA,-0.759143818890733,"right",0.3129873810028,-0.293694381472266,0.0316697425533037,0.0451017657612659,-0.448546366580239,-0.708925334540442,0.333580035710489,1.17993866161485,-0.01901303757345,0.0669387761394801,-0.565105506972739,-0.860517090623184,NA,-1.00878281622912,-0.217352956963767,0.148701225501212,-0.00145758334501736,-0.121372931941637,-0.527125339020051,0.386234298821421,1.10286828350321,0.161009082662265,0.268336465450779,-0.509929712809698,-0.792122451558946,NA
"250",1087,"EPC","EPC","EPC","EPC",16.5,"Male",42,159,34,16,81,24,63,34,22,75,45,88,36,NA,-1.84783621061377,"right",-1.37558342275584,0.234637283922601,-1.42530047493406,-1.53699825658422,-1.48718177037573,-1.14444029872323,-1.05223057979554,-1.51699482892275,-1.00318031460736,-1.96914714689734,-1.63979779587817,-1.96353774730557,NA,-3.25878281622912,0.290237780855809,-1.45956953957628,-1.47070159512285,-1.30002336929395,-1.05550873374182,-1.03619686335791,-1.61818553683489,-0.81397657968396,-2.68502618060966,-1.66818429105366,-2.11016217071082,NA
"251",1088,"NSC","NSC","NSC","NSC",22.25,"Male",39,186,34,27,105,30,67,36,24,NA,NA,122.6666667,65.33333333,NA,-0.120317144307369,"left",-0.912463224871289,-0.0866836607712414,1.78031963366276,0.0451017657612659,0.408983417827933,-0.543520643093917,-0.622082519145794,-1.0539424222927,NA,NA,0.0583825555611816,-0.378038740260596,NA,2.49121718377088,-0.0143166618359369,1.48892686306579,-0.00145758334501736,0.467952286734519,-0.350997540779462,-0.562053142631468,-1.01350691009309,NA,NA,0.103263886535348,-0.297857556799766,NA
"252",1093,"NSC","NSC","NSC","NSC",19.17,"Female",49,223,47,24,131,31,76,44,32,96,56,128,80,NA,1.04735200992415,"left",1.62125954155711,1.03273722599909,0.669363476148038,1.53019044009301,0.951822372174088,1.51074668234039,1.41979784066822,1.58510943170428,1.60606797315974,1.34508990488873,0.347005350901697,0.594124078187342,NA,-0.588782816229116,1.00086481380321,0.684791480527042,1.5902234294143,0.762614896072597,1.23415264338584,1.33452174027431,1.40520759687411,1.23349331124311,0.924639275686433,0.375794373429831,0.608294750464675,NA
"253",1095,"EPC","EPC","EPC","UPC",18.5,"Male",37,190,34,20,96,26,64,33,22,NA,48,93.33333333,61.33333333,NA,-1.20654656083762,"right",-0.811484320576628,-0.293694381472266,-0.527612998317522,-0.519954185053878,-1.06079832772832,-1.00887657777192,-1.25561817852385,-1.51699482892275,NA,-1.67397210897167,-1.39954140713495,-0.623666922499006,NA,-1.25878281622912,-0.217352956963767,-0.387389029524618,-0.552424087761703,-0.710698150617793,-0.87938093550123,-1.27326872372114,-1.61818553683489,NA,-1.70057196525618,-1.39565380262619,-0.544990004179356,NA
"254",1096,"EPC","EPC","EPC","EPC",18.25,"Male",37,159,30,18,81,28,61,34,23,70,44,122.6666667,73.33333333,NA,-0.480076818515377,"left",-1.71864229475201,-0.293694381472266,-1.01203081214324,-1.53699825658422,-0.448546366580239,-1.38915182077876,-1.05223057979554,-1.29437370385504,-1.35785742845381,-2.02824339522352,0.0583825555611816,0.138636826311556,NA,-1.50878281622912,-0.217352956963767,-0.923479284550448,-1.47070159512285,-0.121372931941637,-1.407764330223,-1.03619686335791,-1.31584622346399,-1.30146941085707,-3.01317758572749,0.103263886535348,0.196407337959414,NA
"255",1097,"NSC","NSC","EAC","EAC",18.83,"Male",44,202,39,25,111,31,70,39,28,74,55,124,73.33333333,NA,0.391787372975013,"right",-0.0134029917539202,0.455874706473175,1.01868139115073,0.405840822586838,0.951822372174088,0.0209052893051829,0.0825807554130022,0.0983610789803018,-1.08064741389013,0.640938222376512,0.129884124090036,0.138636826311556,NA,-0.92878281622912,0.493274075983639,0.952836608039957,0.36585341959944,0.762614896072597,0.177385853942307,0.149162438458199,0.195850343390509,-0.911475145918582,0.596487870568606,0.171396506981482,0.196407337959414,NA
"256",1098,"NSC","NSC","EAC","EAC",18.92,"Male",39,209,38,24,107,32,73,40,27,83,54,128,74.66666667,NA,0.8800998488312,"left",0.169326019839741,-0.0866836607712414,0.669363476148038,0.166689099128996,1.58428105882695,0.6999360661747,0.333580035710489,-0.21954000549557,-0.249073685432781,0.0669387761394801,0.347005350901697,0.227954422074449,NA,-0.838782816229116,-0.0143166618359369,0.684791480527042,0.120979417636468,1.05727750541068,0.705769248664076,0.386234298821421,-0.106488969980391,-0.0339880498069798,0.268336465450779,0.375794373429831,0.278784820831165,NA
"257",1101,"UPC","UPC","UPC","UPC",20.5,"Male",34,201,34,21,91,28,70,34,27,88,54,105.3333333,77.33333333,NA,-0.231515393627188,"right",-0.477172814676645,-0.593068198170423,-0.257555094141849,-0.847669435583581,-0.448546366580239,0.0209052893051829,-1.05223057979554,-0.21954000549557,0.36117784864502,0.0669387761394801,-0.830372733533724,0.409272666701817,NA,0.741217183770882,-0.521907399655513,-0.119343902011703,-0.858516590215417,-0.121372931941637,0.177385853942307,-1.03619686335791,-0.106488969980391,0.453504781366133,0.268336465450779,-0.782460204814127,0.443539785339004,NA
"258",1106,"NSC","UPC","EPC","EPC",18.58,"Male",31,184,40,19,95,26,61,34,27,84,55,112,65.33333333,NA,-0.985648346758462,"right",-0.444681940933489,-0.878620929163059,-0.778952014710638,-0.584665350746804,-1.06079832772832,-1.38915182077876,-1.05223057979554,-0.21954000549557,-0.136299434816816,0.640938222376512,-0.497635104660698,-0.378038740260596,NA,-1.17878281622912,-0.826461842347258,-0.655434157037533,-0.613642588252446,-0.710698150617793,-1.407764330223,-1.03619686335791,-0.106488969980391,0.0635105164276427,0.596487870568606,-0.441797092363564,-0.297857556799766,NA
"259",1108,"NSC","UGC","UGC","UGC",16.25,"Female",NA,214,42,25,129,30,68,44,33,95,55,100,77.33333333,NA,-0.167846060151048,"left",0.731818350507757,NA,1.01868139115073,1.42260837766821,0.408983417827933,-0.367120892959059,1.41979784066822,2.0136053142534,1.43047081828096,0.640938222376512,-1.08813867335172,0.409272666701817,NA,-3.50878281622912,NA,0.952836608039957,1.46778642843281,0.467952286734519,-0.174869742538872,1.33452174027431,1.70754691024501,1.13599474500849,0.596487870568606,-1.05499069170861,0.443539785339004,NA
"260",1113,"EPC","EPC","EPC","NSC",18.08,"Male",22,194,27,13,75,28,62,34,23,81,53,121.3333333,70.66666667,NA,-0.518325859542013,"right",-1.30037281481741,-1.64622679645631,-1.92042967996396,-1.9753061912829,-0.448546366580239,-1.2710440630342,-1.05223057979554,-1.29437370385504,-0.461575640655752,-0.399230700666065,-0.012679601794032,-0.0372806410752919,NA,-1.67878281622912,-1.74012517042249,-2.26370492211502,-1.8380125980673,-0.121372931941637,-1.23163653198241,-1.03619686335791,-1.31584622346399,-0.228985182276225,-0.0598149396670472,0.0351312609792677,0.0316523734515746,NA
