"","X","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","rc.comp","Pred","stdPred","resid","CI_group"
"115",115,"1187",22.17,-4.063914591,114.67,1.24014174,62.67,0.656333036,70,0.5444753,32,1.567141763,203,0.698266199,24,1.578007153,78,0.817785013,37,-0.317608215,1.00202296,1.160167288,0.076654505359898,0.69444034362706,0.848458577533655,-1.01204855862706,"UPC"
"117",117,"1189",21.5,-1.313914591,133.33,0.221412828,80,0.16949459,68,0.1561256,31,-0.610761311,195,-0.006129261,18,0.591254207,78,0.459468012,38,0.884210536,-0.015932073,-0.018446554,0.20019808596014,0.0303501203368299,0.039606899746405,0.85386041566317,"UGC"
"118",118,"119",19.96,2.406085409,110.67,-1.074954822,30.67,-2.372277359,68,-2.048266832,26,-1.782380296,190,-2.356363166,20,-0.738283726,76.67924528,-1.847545109,36,-1.74326023,-1.819469827,-2.106627753,-0.118696724088191,-1.81137689154475,-2.2035882736532,0.0681166615447512,"EPC"
"119",119,"1190",18.17,-2.893914591,105.33,0.221412828,58.67,0.011751027,72,-1.10178426,29,-0.339824306,209,0.124662443,25,0.013034742,81,0.021240794,38,-0.089482551,-0.302111178,-0.349791891,0.380153193435764,-0.0910342115054893,-0.10823734946013,0.00155166050548981,"EAC"
"120",120,"1191",15.83,-1.483914591,97.33,1.181805196,53.33,0.31213437,57,-0.368379615,26,0.682542295,174,-0.193398456,19,0.591254207,47,-1.043557637,29,-0.96528561,0.452025562,0.523366521,-1.97682065575104,0.0220959103728796,0.0295533989659371,-0.98738152037288,"UPC"
"121",121,"1193",19.33,-5.233914591,138.67,0.293253202,84,0.410299723,76,-0.368379615,30,-1.063496366,225,-0.537405506,29,-0.503071129,91,-0.810460226,46,0.14476127,-0.182080764,-0.210817671,2.18574194207941,-0.493331109281779,-0.598228783339058,0.638092379281778,"UGC"
"122",122,"1195",16,-5.393914591,104,-0.426770997,53.33,0.329039454,57,-0.026231123,22,1.567141763,181,-0.983252354,20,0.591254207,60.62264151,-2.082647654,33,-0.539616645,0.360794774,0.417737229,-1.18498311909247,-0.565177420627848,-0.685736485511171,0.0255607756278468,"EAC"
"123",123,"1197",15.75,-4.233914591,117.33,-0.283090249,53.33,0.011751027,66,-0.828317379,22,-0.035776103,200,-0.694976298,23,-1.842485352,76,-1.116654715,36,-1.922476115,-0.283858176,-0.328658108,-0.156308956217205,-0.742015553156008,-0.90112261103414,-1.18046056184399,"UPC"
"126",126,"12",20.01,-2.483914591,147.14,-1.795519174,80,-1.352946797,69,-0.528591259,28,-0.339824306,200,-1.02798239,20,0.904086171,79.20754717,0.234823476,43,-0.539616645,-1.004220384,-1.162711521,0.937162509236318,-0.647225520141815,-0.785669808761021,0.107608875141817,"EAC"
"130",130,"1204",17.42,-2.143914591,94.67,-1.074954822,70.67,-0.879800747,72,-0.681836275,30,1.102549013,211,-0.843462206,24,-2.207588062,88,-2.278313864,41,-2.726948061,-0.383510708,-0.444038306,1.2438786960707,-0.855025557228755,-1.03876705782046,-1.87192250377125,"EPC"
